name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Mad at Disney,Mad at Disney,salem ilese,2020-07-24,136838,87,0.738,0.424,0.738,0.621,7.39e-06,0.692,-7.313,0.0486,113.968,4,2020-09-11,2020-09-18
Hit Different,Hit Different,SZA,2020-09-04,202007,81,0.679,0.199,0.679,0.516,0.0,0.0965,-6.371,0.0452,120.074,4,2020-09-11,2020-09-18
Rags2Riches 2 (feat. Lil Baby),Pray 4 Love (Deluxe),Rod Wave,2020-08-07,235987,80,0.874,0.147,0.874,0.443,0.0,0.124,-9.628,0.241,118.004,4,2020-09-11,2020-09-18
SICKO MODE,ASTROWORLD,Travis Scott,2018-08-03,312820,88,0.834,0.00513,0.834,0.73,0.0,0.124,-3.714,0.222,155.008,4,2020-09-11,2020-09-18
goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,243836,89,0.841,0.0847,0.841,0.728,0.0,0.149,-3.37,0.0484,130.049,4,2020-09-11,2020-09-18
GO (feat. Juice WRLD),F*CK LOVE,The Kid LAROI,2020-07-24,181688,84,0.487,0.157,0.487,0.74,0.0,0.612,-4.973,0.0944,73.779,4,2020-09-11,2020-09-18
Rain On Me (with Ariana Grande),Chromatica,Lady Gaga,2020-05-29,182200,82,0.672,0.021,0.672,0.855,0.0,0.323,-3.764,0.0397,123.056,4,2020-09-11,2020-09-18
Girls in the Hood,Girls in the Hood,Megan Thee Stallion,2020-06-26,154323,80,0.821,0.00824,0.821,0.863,0.0,0.0377,-3.159,0.353,180.013,4,2020-09-11,2020-09-18
Still Don't Know My Name,Euphoria (Original Score from the HBO Series),Labrinth,2019-10-04,153294,86,0.316,0.471,0.316,0.63,0.262,0.205,-5.963,0.117,89.643,1,2020-09-11,2020-09-18
Adore You,Fine Line,Harry Styles,2019-12-13,207133,88,0.676,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,2020-09-11,2020-09-18
Tap In,Tap In,Saweetie,2020-06-17,139413,81,0.954,0.00576,0.954,0.696,0.000498,0.0754,-7.117,0.204,100.036,4,2020-09-11,2020-09-18
cardigan,folklore,Taylor Swift,2020-07-24,239560,85,0.613,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4,2020-09-11,2020-09-18
Prospect (ft. Lil Baby),I'm Gone,iann dior,2020-06-12,226313,73,0.816,0.203,0.816,0.579,0.0,0.127,-6.097,0.0867,120.078,4,2020-09-11,2020-09-18
Life Is Good (feat. Drake),High Off Life,Future,2020-05-15,237918,79,0.795,0.067,0.795,0.574,0.0,0.15,-6.903,0.487,142.053,4,2020-09-11,2020-09-18
UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2020-07-24,232253,92,0.571,0.00536,0.571,0.693,0.0,0.173,-8.234,0.0545,168.169,4,2020-09-11,2020-09-18
Flex (feat. Juice WRLD),THE GOAT,Polo G,2020-05-15,163902,82,0.752,0.0538,0.752,0.673,0.0,0.133,-5.792,0.153,164.009,4,2020-09-11,2020-09-18
hot girl bummer,everything means nothing,blackbear,2020-08-21,188343,87,0.782,0.125,0.782,0.559,0.0,0.385,-7.106,0.0767,129.992,1,2020-09-11,2020-09-18
What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,160000,96,0.709,0.65,0.709,0.548,1.59e-06,0.133,-8.493,0.353,83.995,4,2020-09-11,2020-09-18
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2020-09-11,2020-09-18
WHATS POPPIN,Sweet Action,Jack Harlow,2020-03-13,139741,85,0.923,0.017,0.923,0.604,0.0,0.272,-6.671,0.245,145.062,4,2020-09-11,2020-09-18
Toosie Slide,Dark Lane Demo Tapes,Drake,2020-05-01,247058,80,0.83,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0.209,81.604,4,2020-09-11,2020-09-18
THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-24,165977,86,0.716,0.233,0.716,0.537,0.0,0.157,-7.648,0.0514,129.979,4,2020-09-11,2020-09-18
The Bigger Picture,The Bigger Picture,Lil Baby,2020-06-12,252728,77,0.59,0.0127,0.59,0.618,0.0,0.244,-5.756,0.334,96.459,3,2020-09-11,2020-09-18
Kacey Talk,Top,YoungBoy Never Broke Again,2020-09-11,151248,81,0.877,0.535,0.877,0.607,0.0,0.138,-7.818,0.15,127.055,4,2020-09-11,2020-09-18
Dior,Meet The Woo,Pop Smoke,2019-07-26,216386,86,0.548,0.212,0.548,0.805,0.000389,0.408,-5.732,0.351,142.094,4,2020-09-11,2020-09-18
Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry,2020-07-03,166028,93,0.734,0.168,0.734,0.874,1.14e-05,0.0489,-3.158,0.0662,122.953,4,2020-09-11,2020-09-18
Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,86,0.878,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,2020-09-11,2020-09-18
More Than My Hometown,More Than My Hometown,Morgan Wallen,2020-04-17,216573,81,0.621,0.601,0.621,0.882,0.0,0.132,-5.01,0.0459,126.014,4,2020-09-11,2020-09-18
Are You Bored Yet? (feat. Clairo),Nothing Happens,Wallows,2019-03-22,178000,86,0.682,0.156,0.682,0.683,2.32e-05,0.273,-6.444,0.0287,120.023,4,2020-09-11,2020-09-18
Whiskey Glasses,If I Know Me,Morgan Wallen,2018-04-27,234346,81,0.614,0.369,0.614,0.68,1.84e-06,0.115,-4.58,0.0289,149.959,4,2020-09-11,2020-09-18
Put Your Records On,Put Your Records On,Ritt Momney,2020-04-24,210463,92,0.399,0.0563,0.399,0.491,0.00089,0.11,-10.778,0.0538,91.066,4,2020-09-11,2020-09-18
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2020-09-11,2020-09-18
my future,my future,Billie Eilish,2020-07-30,208155,84,0.444,0.795,0.444,0.309,0.132,0.352,-10.956,0.062,104.745,4,2020-09-11,2020-09-18
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2020-09-11,2020-09-18
Stunnin' (feat. Harm Franklin),Stunnin' (feat. Harm Franklin),Curtis Waters,2020-05-19,144000,80,0.885,0.33,0.885,0.685,0.0,0.148,-6.429,0.0627,99.954,4,2020-09-11,2020-09-18
You Got It,For You,Vedo,2020-03-27,201586,86,0.774,0.297,0.774,0.376,0.0,0.165,-9.372,0.208,122.089,4,2020-09-11,2020-09-18
exile (feat. Bon Iver),folklore,Taylor Swift,2020-07-24,285634,84,0.298,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,4,2020-09-11,2020-09-18
Falling,Nicotine,Trevor Daniel,2020-03-26,159381,79,0.784,0.123,0.784,0.43,0.0,0.0887,-8.756,0.0364,127.087,4,2020-09-11,2020-09-18
Ballin' (with Roddy Ricch),Perfect Ten,Mustard,2019-06-28,180434,85,0.809,0.392,0.809,0.545,0.0,0.151,-6.678,0.0735,97.008,4,2020-09-11,2020-09-18
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,2020-04-29,242000,82,0.822,0.016,0.822,0.743,0.0,0.127,-4.772,0.28,84.459,4,2020-09-11,2020-09-18
Over Now (with The Weeknd),Over Now (with The Weeknd),Calvin Harris,2020-08-28,210795,80,0.612,0.0759,0.612,0.884,0.00132,0.247,-4.113,0.0454,178.043,4,2020-09-11,2020-09-18
the 1,folklore,Taylor Swift,2020-07-24,210251,82,0.777,0.757,0.777,0.357,7.28e-06,0.108,-6.942,0.0522,139.883,4,2020-09-11,2020-09-18
Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,88,0.872,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,134.021,4,2020-09-11,2020-09-18
Walk Em Down (feat. Roddy Ricch),Top Shotta,NLE Choppa,2020-08-10,173288,74,0.867,0.268,0.867,0.744,0.0,0.0713,-5.171,0.227,84.005,4,2020-09-11,2020-09-18
If the World Was Ending - feat. Julia Michaels,If the World Was Ending (feat. Julia Michaels),JP Saxe,2019-10-17,208687,88,0.464,0.866,0.464,0.473,0.0,0.109,-10.086,0.129,75.801,4,2020-09-11,2020-09-18
SLOW DANCING IN THE DARK,BALLADS 1,Joji,2018-10-26,209273,86,0.515,0.544,0.515,0.479,0.00598,0.191,-7.458,0.0261,88.964,4,2020-09-11,2020-09-18
Chasin' You,If I Know Me,Morgan Wallen,2018-04-27,205453,80,0.631,0.657,0.631,0.591,0.0,0.11,-5.785,0.0277,97.074,4,2020-09-11,2020-09-18
feel something,feel something,Bea Miller,2019-06-21,180161,83,0.74,0.242,0.74,0.415,0.000156,0.319,-8.914,0.0707,136.029,4,2020-09-11,2020-09-18
Money Trees,"good kid, m.A.A.d city",Kendrick Lamar,2012,386906,77,0.716,0.0703,0.716,0.531,0.0,0.224,-7.355,0.122,71.994,4,2020-09-11,2020-09-18
Excitement,Excitement,Trippie Redd,2020-05-15,283270,77,0.474,0.0263,0.474,0.681,4.27e-05,0.0972,-3.473,0.038,121.96,4,2020-09-11,2020-09-18
Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,2020-05-01,220487,84,0.735,0.629,0.735,0.449,0.0,0.113,-7.507,0.347,122.947,4,2020-09-11,2020-09-18
Rags2Riches (feat. ATR Son Son),Pray 4 Love,Rod Wave,2020-04-03,167183,78,0.904,0.294,0.904,0.252,0.0,0.104,-17.54,0.11,117.994,4,2020-09-11,2020-09-18
All In,Top,YoungBoy Never Broke Again,2020-09-11,156662,72,0.511,0.053,0.511,0.654,0.0,0.316,-6.133,0.314,154.868,4,2020-09-11,2020-09-18
Intentions (feat. Quavo),Changes,Justin Bieber,2020-02-14,212866,83,0.806,0.3,0.806,0.546,0.0,0.102,-6.637,0.0575,147.986,4,2020-09-11,2020-09-18
Daisy,Daisy,Ashnikko,2020-07-09,146523,90,0.834,0.235,0.834,0.663,0.0,0.372,-6.143,0.133,121.876,4,2020-09-11,2020-09-18
Life's A Mess (feat. Halsey),Legends Never Die,Juice WRLD,2020-07-10,202193,81,0.63,0.337,0.63,0.446,0.0,0.166,-8.9,0.0351,143.078,4,2020-09-11,2020-09-18
No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,84,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2020-09-11,2020-09-18
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,220486,83,0.831,0.269,0.831,0.499,0.0,0.3,-8.442,0.114,97.956,4,2020-09-11,2020-09-18
Falling,Fine Line,Harry Styles,2019-12-13,240133,88,0.567,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,4,2020-09-11,2020-09-18
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,2020-01-17,210800,87,0.808,0.145,0.808,0.745,0.0,0.292,-5.26,0.342,165.995,4,2020-09-11,2020-09-18
BLIND (feat. Young Thug),BLAME IT ON BABY (DELUXE),DaBaby,2020-08-04,153466,79,0.709,0.0115,0.709,0.679,0.0,0.0971,-6.503,0.346,162.973,4,2020-09-11,2020-09-18
I Hope,Goldmine,Gabby Barrett,2020-06-19,210772,81,0.466,0.0951,0.466,0.536,0.0,0.114,-6.227,0.0429,75.998,4,2020-09-11,2020-09-18
Dance Monkey,Dance Monkey,Tones And I,2019-05-10,209754,71,0.825,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,98.078,4,2020-09-11,2020-09-18
Break My Heart,Future Nostalgia,Dua Lipa,2020-03-27,221820,86,0.73,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0.0883,113.013,4,2020-09-11,2020-09-18
3 Headed Goat (feat. Lil Baby & Polo G),Just Cause Y'all Waited 2,Lil Durk,2020-05-08,169531,78,0.837,0.268,0.837,0.482,0.0,0.0991,-8.608,0.365,143.01,4,2020-09-11,2020-09-18
Die From A Broken Heart,The Way It Feels,Maddie & Tae,2020-04-10,188320,73,0.596,0.373,0.596,0.522,0.0,0.291,-6.633,0.0358,76.042,4,2020-09-11,2020-09-18
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2020-09-11,2020-09-18
Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,2020-05-08,228482,89,0.597,0.223,0.597,0.45,0.0,0.382,-6.658,0.0418,178.765,3,2020-09-11,2020-09-18
July,THE END OF EVERYTHING,Noah Cyrus,2020-05-15,156106,86,0.708,0.868,0.708,0.186,0.0,0.0779,-8.953,0.042,72.541,4,2020-09-11,2020-09-18
20 Min,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,2017-11-17,220586,83,0.773,0.109,0.773,0.75,0.0,0.174,-4.009,0.117,123.426,4,2020-09-11,2020-09-18
Heartless (feat. Morgan Wallen),Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Diplo,2020-05-29,169226,79,0.765,0.275,0.765,0.556,0.0,0.0824,-6.417,0.0512,111.033,4,2020-09-11,2020-09-18
SAD!,?,XXXTENTACION,2018-03-16,166605,87,0.74,0.258,0.74,0.613,0.00372,0.123,-4.88,0.145,75.023,4,2020-09-11,2020-09-18
Star Shopping,Star Shopping,Lil Peep,2019-04-19,142000,87,0.585,0.0967,0.585,0.471,0.0184,0.115,-9.934,0.0616,93.099,4,2020-09-11,2020-09-18
Beautiful Crazy,This One's for You Too (Deluxe Edition),Luke Combs,2018-06-01,193200,81,0.551,0.676,0.551,0.402,0.0,0.0928,-7.431,0.0262,103.313,4,2020-09-11,2020-09-18
Hello (feat. A Boogie Wit da Hoodie),Shoot For The Stars Aim For The Moon (Deluxe),Pop Smoke,2020-07-20,190534,87,0.905,0.0187,0.905,0.647,0.0,0.282,-5.065,0.107,130.97,4,2020-09-11,2020-09-18
Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,85,0.793,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,123.95,4,2020-09-11,2020-09-18
lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,90,0.351,0.934,0.351,0.296,0.0,0.095,-10.109,0.0333,115.284,4,2020-09-11,2020-09-18
Narrow Road (feat. Lil Baby),Top Shotta,NLE Choppa,2020-08-10,240297,68,0.614,0.0306,0.614,0.553,0.0,0.203,-8.225,0.169,159.999,4,2020-09-11,2020-09-18
MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,83,0.837,0.149,0.837,0.364,0.0,0.271,-11.713,0.276,123.984,4,2020-09-11,2020-09-18
Take You Dancing,Take You Dancing,Jason Derulo,2020-07-22,190306,91,0.789,0.0332,0.789,0.711,0.0,0.0876,-4.248,0.041,112.985,4,2020-09-11,2020-09-18
PTSD,PTSD,G Herbo,2020-02-28,232064,82,0.883,0.0317,0.883,0.808,0.0,0.207,-3.158,0.183,119.012,4,2020-09-11,2020-09-18
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,2020-09-11,2020-09-18
Tongue Tied,Never Trust a Happy Song,Grouplove,2011-09-02,218013,82,0.56,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,4,2020-09-11,2020-09-18
Drip Too Hard (Lil Baby & Gunna),Drip Harder,Lil Baby,2018-10-05,145542,83,0.897,0.0852,0.897,0.662,0.0,0.534,-6.903,0.292,112.511,4,2020-09-11,2020-09-18
Drug Addiction,Top,YoungBoy Never Broke Again,2020-09-11,164649,70,0.819,0.47,0.819,0.738,0.0,0.117,-5.159,0.186,139.957,4,2020-09-11,2020-09-18
Need It,Need It,Migos,2020-05-22,195680,77,0.852,0.0313,0.852,0.745,0.0,0.0824,-3.667,0.171,148.007,4,2020-09-11,2020-09-18
"Ay, DiOs Mío!","Ay, DiOs Mío!",KAROL G,2020-07-10,189653,91,0.718,0.512,0.718,0.712,0.00121,0.104,-4.366,0.174,180.034,4,2020-09-11,2020-09-18
Pussy Talk,City On Lock,City Girls,2020-06-20,218332,78,0.943,0.0016,0.943,0.641,0.0,0.211,-5.598,0.191,99.099,4,2020-09-11,2020-09-18
"Tap In (feat. Post Malone, DaBaby & Jack Harlow)","Tap In (feat. Post Malone, DaBaby & Jack Harlow)",Saweetie,2020-08-28,253568,75,0.948,0.00647,0.948,0.63,2.02e-05,0.0737,-7.011,0.219,100.032,4,2020-09-11,2020-09-18
No Role Modelz,2014 Forest Hills Drive,J. Cole,2014-12-09,292986,85,0.692,0.301,0.692,0.521,0.0,0.0565,-8.465,0.33,100.45,4,2020-09-11,2020-09-18
Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,240400,89,0.612,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.0336,124.053,4,2020-09-11,2020-09-18
I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,83,0.556,0.0689,0.556,0.538,0.0,0.196,-5.408,0.0382,143.95,4,2020-09-11,2020-09-18
rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,218146,86,0.585,0.124,0.585,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,4,2020-09-11,2020-09-18
Say So,Hot Pink,Doja Cat,2019-11-07,237893,87,0.787,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,110.962,4,2020-09-11,2020-09-18
Blood On My Jeans,Legends Never Die,Juice WRLD,2020-07-10,154767,80,0.868,0.183,0.868,0.55,0.0,0.109,-6.417,0.226,117.943,4,2020-09-11,2020-09-18
Kings & Queens,Kings & Queens,Ava Max,2020-03-12,162398,61,0.638,0.00775,0.638,0.688,0.0,0.126,-4.056,0.0407,129.856,4,2020-09-11,2020-09-18
One Of Them Girls,One Of Them Girls,Lee Brice,2020-04-10,188893,80,0.643,0.294,0.643,0.79,0.0,0.107,-6.079,0.0462,95.987,4,2020-09-11,2020-09-18
The Less I Know The Better,Currents,Tame Impala,2015-07-17,216320,86,0.64,0.0115,0.64,0.74,0.00678,0.167,-4.083,0.0284,116.879,4,2020-09-11,2020-09-18
Maniac,Kid Krow,Conan Gray,2020-03-20,185773,85,0.628,0.00162,0.628,0.639,0.0,0.354,-5.46,0.0435,108.045,4,2020-09-11,2020-09-18
Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,2018-12-10,169999,82,0.736,0.186,0.736,0.67,0.0,0.114,-6.702,0.311,130.032,4,2020-09-11,2020-09-18
Wow.,Hollywood's Bleeding,Post Malone,2019-09-06,149546,84,0.829,0.136,0.829,0.539,1.78e-06,0.103,-7.359,0.208,99.96,4,2020-09-11,2020-09-18
Stay High,Legends Never Die,Juice WRLD,2020-07-10,168684,81,0.745,0.439,0.745,0.5,0.0,0.0943,-6.184,0.135,76.968,4,2020-09-11,2020-09-18
XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,182706,85,0.732,0.00264,0.732,0.75,0.0,0.109,-6.366,0.231,155.096,4,2020-09-11,2020-09-18
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2020-09-11,2020-09-18
Patek,Patek,Future,2020-07-30,280665,74,0.801,0.00301,0.801,0.596,0.0,0.162,-4.72,0.0534,120.028,4,2020-09-11,2020-09-18
ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),Surf Mesa,2019-11-26,176546,88,0.674,0.0686,0.674,0.774,0.00188,0.393,-7.567,0.0892,112.05,4,2020-09-11,2020-09-18
Pop Out (feat. Lil Tjay),Die A Legend,Polo G,2019-06-07,166560,82,0.772,0.15,0.772,0.639,0.0,0.0698,-7.119,0.467,168.112,4,2020-09-11,2020-09-18
Said Sum,Said Sum,Moneybagg Yo,2020-06-30,155168,49,0.929,0.0185,0.929,0.667,0.0,0.1,-6.789,0.353,126.998,4,2020-09-11,2020-09-18
when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,87,0.367,0.978,0.367,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,4,2020-09-11,2020-09-18
3 Musketeers,3 Musketeers,ppcocaine,2020-07-07,166857,76,0.91,0.258,0.91,0.617,0.0,0.122,-10.234,0.0847,104.972,4,2020-09-11,2020-09-18
Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,146520,84,0.797,0.0172,0.797,0.533,0.000152,0.103,-9.74,0.0412,131.036,4,2020-09-11,2020-09-18
Whole Lotta Choppas,Whole Lotta Choppas,Sada Baby,2020-08-14,153750,74,0.926,0.000718,0.926,0.762,0.0,0.117,-1.887,0.205,127.931,4,2020-09-11,2020-09-18
One Margarita,Born Here Live Here Die Here,Luke Bryan,2020-08-07,193426,65,0.641,0.0969,0.641,0.842,0.0,0.169,-4.872,0.0464,89.997,4,2020-09-11,2020-09-18
"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,86,0.654,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4,2020-09-11,2020-09-18
La Jeepeta - Remix,Now Or Never,Nio Garcia,2020-07-24,345240,81,0.814,0.297,0.814,0.714,4.89e-06,0.091,-4.65,0.207,176.013,4,2020-09-11,2020-09-18
Suicidal (Remix) [feat. Juice WRLD],Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2020-03-13,225857,82,0.655,0.474,0.655,0.441,0.0,0.099,-5.245,0.0629,139.957,4,2020-09-11,2020-09-18
august,folklore,Taylor Swift,2020-07-24,261922,79,0.532,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,4,2020-09-11,2020-09-18
Myron,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,224954,81,0.771,0.055,0.771,0.654,0.0,0.214,-6.976,0.298,155.047,4,2020-09-11,2020-09-18
Be Kind (with Halsey),Be Kind (with Halsey),Marshmello,2020-05-01,172761,86,0.63,0.00776,0.63,0.633,0.0,0.0541,-7.088,0.0457,93.995,4,2020-09-11,2020-09-18
Cover Me Up,Cover Me Up,Morgan Wallen,2019-04-05,292662,79,0.525,0.236,0.525,0.437,7.03e-06,0.121,-8.285,0.0272,127.994,3,2020-09-11,2020-09-18
Say You Won't Let Go,Back from the Edge,James Arthur,2016-10-28,211466,87,0.358,0.695,0.358,0.557,0.0,0.0902,-7.398,0.059,85.043,4,2020-09-11,2020-09-18
Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),Social House,2018-06-08,164640,80,0.769,0.66,0.769,0.479,0.0,0.0914,-5.339,0.0385,96.051,4,2020-09-11,2020-09-18
Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,173325,79,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2020-09-11,2020-09-18
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2020-09-11,2020-09-18
F.N,True 2 Myself,Lil Tjay,2019-10-11,224000,82,0.567,0.354,0.567,0.515,0.0,0.078,-10.265,0.247,120.1,1,2020-09-11,2020-09-18
Daddy Issues,Wiped Out!,The Neighbourhood,2015-10-30,260173,87,0.588,0.0678,0.588,0.521,0.149,0.123,-9.461,0.0329,85.012,4,2020-09-11,2020-09-18
OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,157712,84,0.802,0.0104,0.802,0.591,0.0,0.196,-4.895,0.225,139.864,4,2020-09-11,2020-09-18
Lean Wit Me,Goodbye & Good Riddance,Juice WRLD,2018-12-10,175755,82,0.665,0.0414,0.665,0.651,0.0,0.0896,-5.515,0.156,163.935,4,2020-09-11,2020-09-18
Murder On My Mind,I AM YOU,YNW Melly,2018-08-03,268434,83,0.759,0.145,0.759,0.73,3.06e-06,0.11,-7.985,0.0516,115.007,4,2020-09-11,2020-09-18
"...And To Those I Love, Thanks For Sticking Around",STOP STARING AT THE SHADOWS,$uicideBoy$,2020-02-14,168489,82,0.792,0.13,0.792,0.512,8.82e-05,0.14,-6.875,0.0408,113.978,4,2020-09-11,2020-09-18
Bang!,Bang!,AJR,2020-02-12,170858,79,0.74,0.0183,0.74,0.516,0.0,0.0558,-6.233,0.0507,139.918,4,2020-09-11,2020-09-18
Memories,Memories,Maroon 5,2019-09-20,189486,90,0.764,0.837,0.764,0.32,0.0,0.0822,-7.209,0.0546,91.019,4,2020-09-11,2020-09-18
Mr. Brightside,Hot Fuss,The Killers,2004,222973,81,0.352,0.00121,0.352,0.911,0.0,0.0995,-5.23,0.0747,148.033,4,2020-09-11,2020-09-18
Got What I Got,9,Jason Aldean,2019-11-22,178146,77,0.512,0.621,0.512,0.58,1.72e-05,0.513,-6.658,0.029,159.847,3,2020-09-11,2020-09-18
Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,84,0.68,0.331,0.68,0.578,0.0,0.135,-5.804,0.04,145.038,4,2020-09-11,2020-09-18
Moonlight,?,XXXTENTACION,2018-03-16,135090,86,0.921,0.556,0.921,0.537,0.00404,0.102,-5.723,0.0804,128.009,4,2020-09-11,2020-09-18
Tell Me U Luv Me (with Trippie Redd),Legends Never Die,Juice WRLD,2020-07-10,180129,79,0.66,0.291,0.66,0.76,0.0,0.632,-5.726,0.0787,127.984,4,2020-09-11,2020-09-18
Tennessee Whiskey,Traveller,Chris Stapleton,2015-05-04,293293,80,0.392,0.205,0.392,0.37,0.0096,0.0821,-10.888,0.0298,48.718,4,2020-09-11,2020-09-18
the last great american dynasty,folklore,Taylor Swift,2020-07-24,230999,78,0.686,0.467,0.686,0.662,0.0023,0.109,-8.505,0.0413,147.922,4,2020-09-11,2020-09-18
betty,folklore,Taylor Swift,2020-07-24,294521,78,0.593,0.6,0.593,0.377,0.0,0.0976,-8.761,0.0253,95.939,4,2020-09-11,2020-09-18
"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE: Vol. 1,HIXTAPE,2019-09-13,173173,76,0.516,0.563,0.516,0.745,0.0,0.275,-8.352,0.0774,186.004,3,2020-09-11,2020-09-18
Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,0.548,0.456,0.548,0.653,0.0,0.103,-3.875,0.081,150.068,4,2020-09-11,2020-09-18
Dreams - 2004 Remaster,Rumours (Super Deluxe),Fleetwood Mac,1977-02-04,257800,89,0.828,0.0644,0.828,0.492,0.00428,0.128,-9.744,0.0276,120.151,4,2020-09-11,2020-09-18
Falling Down - Bonus Track,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,196400,84,0.669,0.0175,0.669,0.574,0.00294,0.146,-6.442,0.0286,120.013,4,2020-09-11,2020-09-18
Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,97,0.514,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4,2020-03-27,2020-04-03
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020-03-27,2020-04-03
