name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,2/28/2020,3/6/2020
Say So,Hot Pink,Doja Cat,11/7/2019,237893,87,0.787,0.256,0.787,0.673,3.57E-06,0.0904,-4.577,0.158,110.962,4,2/28/2020,3/6/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,2/28/2020,3/6/2020
Intentions (feat. Quavo),Changes,Justin Bieber,2/14/2020,212866,83,0.806,0.3,0.806,0.546,0,0.102,-6.637,0.0575,147.986,4,2/28/2020,3/6/2020
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,1/10/2020,237735,86,0.676,0.0706,0.676,0.609,0,0.152,-5.831,0.481,142.037,4,2/28/2020,3/6/2020
That Way,That Way,Lil Uzi Vert,3/1/2020,212354,74,0.719,0.0582,0.719,0.611,0,0.155,-5.01,0.0403,129.962,4,2/28/2020,3/6/2020
Stupid Love,Stupid Love,Lady Gaga,2/28/2020,193530,42,0.676,0.00146,0.676,0.815,0.00041,0.275,-4.294,0.0625,117.973,4,2/28/2020,3/6/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,2/28/2020,3/6/2020
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,220486,83,0.831,0.269,0.831,0.499,0,0.3,-8.442,0.114,97.956,4,2/28/2020,3/6/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,3/6/2020,3/13/2020
Baby Pluto,Eternal Atake,Lil Uzi Vert,3/6/2020,210261,73,0.772,0.135,0.772,0.634,0,0.432,-6.101,0.212,160.052,4,3/6/2020,3/13/2020
That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,3/6/2020,212354,72,0.712,0.0546,0.712,0.598,0,0.154,-5.368,0.0388,130.007,4,3/6/2020,3/13/2020
P2,Eternal Atake,Lil Uzi Vert,3/6/2020,234626,80,0.775,0.0236,0.775,0.72,0,0.114,-5.353,0.193,155.086,4,3/6/2020,3/13/2020
Lo Mein,Eternal Atake,Lil Uzi Vert,3/6/2020,195299,71,0.855,0.0888,0.855,0.676,0,0.144,-5.736,0.325,133.082,4,3/6/2020,3/13/2020
Silly Watch,Eternal Atake,Lil Uzi Vert,3/6/2020,195692,69,0.903,0.0298,0.903,0.535,0,0.0851,-6.238,0.286,130.117,4,3/6/2020,3/13/2020
Homecoming,Eternal Atake,Lil Uzi Vert,3/6/2020,213884,67,0.929,0.000592,0.929,0.563,0,0.244,-7.428,0.49,129.957,4,3/6/2020,3/13/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,3/6/2020,3/13/2020
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,3/6/2020,3/13/2020
Prices,Eternal Atake,Lil Uzi Vert,3/6/2020,233333,69,0.786,0.173,0.786,0.683,0,0.706,-5.397,0.205,126.002,4,3/6/2020,3/13/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,3/13/2020,3/20/2020
Myron,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,3/13/2020,224954,81,0.771,0.055,0.771,0.654,0,0.214,-6.976,0.298,155.047,4,3/13/2020,3/20/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,3/13/2020,3/20/2020
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,3/13/2020,3/20/2020
P2,Eternal Atake,Lil Uzi Vert,3/6/2020,234626,80,0.775,0.0236,0.775,0.72,0,0.114,-5.353,0.193,155.086,4,3/13/2020,3/20/2020
That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,3/6/2020,212354,72,0.712,0.0546,0.712,0.598,0,0.154,-5.368,0.0388,130.007,4,3/13/2020,3/20/2020
Say So,Hot Pink,Doja Cat,11/7/2019,237893,87,0.787,0.256,0.787,0.673,3.57E-06,0.0904,-4.577,0.158,110.962,4,3/13/2020,3/20/2020
Bean (Kobe) [feat. Chief Keef],Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,3/13/2020,238816,72,0.733,0.0129,0.733,0.567,0,0.382,-6.718,0.319,75.491,4,3/13/2020,3/20/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,3/13/2020,3/20/2020
Baby Pluto,Eternal Atake,Lil Uzi Vert,3/6/2020,210261,73,0.772,0.135,0.772,0.634,0,0.432,-6.101,0.212,160.052,4,3/13/2020,3/20/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,3/20/2020,3/27/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,3/20/2020,3/27/2020
In Your Eyes,After Hours,The Weeknd,3/20/2020,237520,86,0.667,0.00285,0.667,0.719,8.10E-05,0.0736,-5.371,0.0346,100.021,4,3/20/2020,3/27/2020
After Hours,After Hours,The Weeknd,3/20/2020,361026,81,0.664,0.0811,0.664,0.572,0.00604,0.121,-6.099,0.0305,108.959,4,3/20/2020,3/27/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,3/20/2020,3/27/2020
Heartless,After Hours,The Weeknd,3/20/2020,198266,82,0.537,0.0236,0.537,0.746,1.01E-06,0.156,-5.507,0.15,170.062,4,3/20/2020,3/27/2020
Alone Again,After Hours,The Weeknd,3/20/2020,250053,72,0.218,0.033,0.218,0.652,0.111,0.172,-7.953,0.0641,65.375,4,3/20/2020,3/27/2020
Scared To Live,After Hours,The Weeknd,3/20/2020,191306,73,0.504,0.131,0.504,0.498,0,0.0929,-8.24,0.0499,87.221,4,3/20/2020,3/27/2020
Hardest To Love,After Hours,The Weeknd,3/20/2020,211400,73,0.467,0.0909,0.467,0.608,8.83E-05,0.125,-7.847,0.0707,80.957,4,3/20/2020,3/27/2020
Too Late,After Hours,The Weeknd,3/20/2020,239973,74,0.638,0.052,0.638,0.863,5.46E-05,0.685,-5.221,0.132,120.077,4,3/20/2020,3/27/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,3/27/2020,4/3/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,3/27/2020,4/3/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,3/27/2020,4/3/2020
Turks (feat. Travis Scott),Turks,NAV,3/27/2020,161377,75,0.893,0.0827,0.893,0.618,0,0.542,-4.425,0.112,119.099,4,3/27/2020,4/3/2020
Don't Start Now,Future Nostalgia,Dua Lipa,3/27/2020,183290,85,0.793,0.0123,0.793,0.793,0,0.0951,-4.521,0.083,123.95,4,3/27/2020,4/3/2020
Say So,Hot Pink,Doja Cat,11/7/2019,237893,87,0.787,0.256,0.787,0.673,3.57E-06,0.0904,-4.577,0.158,110.962,4,3/27/2020,4/3/2020
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,10/9/2019,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,3/27/2020,4/3/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,3/27/2020,4/3/2020
Savage,Suga,Megan Thee Stallion,3/6/2020,155497,81,0.843,0.0252,0.843,0.741,0,0.096,-5.609,0.334,168.983,4,3/27/2020,4/3/2020
Intentions (feat. Quavo),Changes,Justin Bieber,2/14/2020,212866,83,0.806,0.3,0.806,0.546,0,0.102,-6.637,0.0575,147.986,4,3/27/2020,4/3/2020
Toosie Slide,Toosie Slide,Drake,4/3/2020,247058,85,0.834,0.321,0.834,0.454,6.15E-06,0.114,-9.75,0.201,81.618,4,4/3/2020,4/10/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,4/3/2020,4/10/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,4/3/2020,4/10/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,4/3/2020,4/10/2020
FIND MY WAY,FIND MY WAY,DaBaby,4/1/2020,139890,7,0.836,0.187,0.836,0.624,0,0.138,-6.75,0.184,103,4,4/3/2020,4/10/2020
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,10/9/2019,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,4/3/2020,4/10/2020
Don't Start Now,Future Nostalgia,Dua Lipa,3/27/2020,183290,85,0.793,0.0123,0.793,0.793,0,0.0951,-4.521,0.083,123.95,4,4/3/2020,4/10/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,4/3/2020,4/10/2020
Say So,Hot Pink,Doja Cat,11/7/2019,237893,87,0.787,0.256,0.787,0.673,3.57E-06,0.0904,-4.577,0.158,110.962,4,4/3/2020,4/10/2020
Savage,Suga,Megan Thee Stallion,3/6/2020,155497,81,0.843,0.0252,0.843,0.741,0,0.096,-5.609,0.334,168.983,4,4/3/2020,4/10/2020
Toosie Slide,Toosie Slide,Drake,4/3/2020,247058,85,0.834,0.321,0.834,0.454,6.15E-06,0.114,-9.75,0.201,81.618,4,4/10/2020,4/17/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,4/10/2020,4/17/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,4/10/2020,4/17/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,4/10/2020,4/17/2020
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,10/9/2019,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,4/10/2020,4/17/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,4/10/2020,4/17/2020
Say So,Hot Pink,Doja Cat,11/7/2019,237893,87,0.787,0.256,0.787,0.673,3.57E-06,0.0904,-4.577,0.158,110.962,4,4/10/2020,4/17/2020
Don't Start Now,Future Nostalgia,Dua Lipa,3/27/2020,183290,85,0.793,0.0123,0.793,0.793,0,0.0951,-4.521,0.083,123.95,4,4/10/2020,4/17/2020
death bed (coffee for your head),death bed (coffee for your head),Powfu,2/8/2020,173333,90,0.726,0.731,0.726,0.431,0,0.696,-8.765,0.135,144.026,4,4/10/2020,4/17/2020
Savage,Suga,Megan Thee Stallion,3/6/2020,155497,81,0.843,0.0252,0.843,0.741,0,0.096,-5.609,0.334,168.983,4,4/10/2020,4/17/2020
Toosie Slide,Toosie Slide,Drake,4/3/2020,247058,85,0.834,0.321,0.834,0.454,6.15E-06,0.114,-9.75,0.201,81.618,4,4/17/2020,4/24/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,4/17/2020,4/24/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,4/17/2020,4/24/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,4/17/2020,4/24/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,4/17/2020,4/24/2020
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,10/9/2019,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,4/17/2020,4/24/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,4/17/2020,4/24/2020
@ MEH,@ MEH,Playboi Carti,4/16/2020,166799,72,0.876,0.0136,0.876,0.492,0.000283,0.0678,-8.11,0.153,151.044,4,4/17/2020,4/24/2020
Say So,Hot Pink,Doja Cat,11/7/2019,237893,87,0.787,0.256,0.787,0.673,3.57E-06,0.0904,-4.577,0.158,110.962,4,4/17/2020,4/24/2020
Don't Start Now,Future Nostalgia,Dua Lipa,3/27/2020,183290,85,0.793,0.0123,0.793,0.793,0,0.0951,-4.521,0.083,123.95,4,4/17/2020,4/24/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,4/24/2020,5/1/2020
Righteous,Righteous,Juice WRLD,4/24/2020,243356,34,0.707,0.0397,0.707,0.622,0,0.149,-6.951,0.031,142.942,4,4/24/2020,5/1/2020
Toosie Slide,Toosie Slide,Drake,4/3/2020,247058,85,0.834,0.321,0.834,0.454,6.15E-06,0.114,-9.75,0.201,81.618,4,4/24/2020,5/1/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,4/24/2020,5/1/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,4/24/2020,5/1/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,4/24/2020,5/1/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,4/24/2020,5/1/2020
goosebumps,Birds In The Trap Sing McKnight,Travis Scott,9/16/2016,243836,89,0.841,0.0847,0.841,0.728,0,0.149,-3.37,0.0484,130.049,4,4/24/2020,5/1/2020
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,10/9/2019,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,4/24/2020,5/1/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,4/24/2020,5/1/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,5/1/2020,5/8/2020
Toosie Slide,Dark Lane Demo Tapes,Drake,5/1/2020,247058,80,0.83,0.289,0.83,0.49,3.04E-06,0.113,-8.82,0.209,81.604,4,5/1/2020,5/8/2020
Pain 1993 (with Playboi Carti),Dark Lane Demo Tapes,Drake,5/1/2020,149077,73,0.825,0.163,0.825,0.373,0,0.368,-5.532,0.108,77.271,4,5/1/2020,5/8/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,5/1/2020,5/8/2020
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,4/29/2020,242000,82,0.822,0.016,0.822,0.743,0,0.127,-4.772,0.28,84.459,4,5/1/2020,5/8/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,5/1/2020,5/8/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,5/1/2020,5/8/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,5/1/2020,5/8/2020
Righteous,Righteous,Juice WRLD,4/24/2020,243356,34,0.707,0.0397,0.707,0.622,0,0.149,-6.951,0.031,142.942,4,5/1/2020,5/8/2020
Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,5/1/2020,220487,84,0.735,0.629,0.735,0.449,0,0.113,-7.507,0.347,122.947,4,5/1/2020,5/8/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,5/8/2020,5/15/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,5/8/2020,5/15/2020
Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,5/8/2020,228482,89,0.597,0.223,0.597,0.45,0,0.382,-6.658,0.0418,178.765,3,5/8/2020,5/15/2020
GOOBA,GOOBA,6ix9ine,5/8/2020,132303,79,0.611,0.0264,0.611,0.688,0,0.251,-5.688,0.341,178.462,4,5/8/2020,5/15/2020
Toosie Slide,Dark Lane Demo Tapes,Drake,5/1/2020,247058,80,0.83,0.289,0.83,0.49,3.04E-06,0.113,-8.82,0.209,81.604,4,5/8/2020,5/15/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,5/8/2020,5/15/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,5/8/2020,5/15/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,5/8/2020,5/15/2020
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,4/29/2020,242000,82,0.822,0.016,0.822,0.743,0,0.127,-4.772,0.28,84.459,4,5/8/2020,5/15/2020
Righteous,Righteous,Juice WRLD,4/24/2020,243356,34,0.707,0.0397,0.707,0.622,0,0.149,-6.951,0.031,142.942,4,5/8/2020,5/15/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,5/15/2020,5/22/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,5/15/2020,5/22/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,5/15/2020,5/22/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,5/15/2020,5/22/2020
Toosie Slide,Dark Lane Demo Tapes,Drake,5/1/2020,247058,80,0.83,0.289,0.83,0.49,3.04E-06,0.113,-8.82,0.209,81.604,4,5/15/2020,5/22/2020
GOOBA,GOOBA,6ix9ine,5/8/2020,132303,79,0.611,0.0264,0.611,0.688,0,0.251,-5.688,0.341,178.462,4,5/15/2020,5/22/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,5/15/2020,5/22/2020
Party Girl,Party Girl,StaySolidRocky,4/21/2020,147800,84,0.728,0.749,0.728,0.431,0,0.0996,-9.966,0.0622,130.022,4,5/15/2020,5/22/2020
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,10/9/2019,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,5/15/2020,5/22/2020
Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,5/8/2020,228482,89,0.597,0.223,0.597,0.45,0,0.382,-6.658,0.0418,178.765,3,5/15/2020,5/22/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,5/22/2020,5/29/2020
Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),Lady Gaga,5/22/2020,182200,86,0.672,0.021,0.672,0.855,0,0.323,-3.764,0.0397,123.056,4,5/22/2020,5/29/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,5/22/2020,5/29/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,5/22/2020,5/29/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,5/22/2020,5/29/2020
Party Girl,Party Girl,StaySolidRocky,4/21/2020,147800,84,0.728,0.749,0.728,0.431,0,0.0996,-9.966,0.0622,130.022,4,5/22/2020,5/29/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,5/22/2020,5/29/2020
Toosie Slide,Dark Lane Demo Tapes,Drake,5/1/2020,247058,80,0.83,0.289,0.83,0.49,3.04E-06,0.113,-8.82,0.209,81.604,4,5/22/2020,5/29/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,5/22/2020,5/29/2020
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,4/29/2020,242000,82,0.822,0.016,0.822,0.743,0,0.127,-4.772,0.28,84.459,4,5/22/2020,5/29/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,5/29/2020,6/5/2020
Rain On Me (with Ariana Grande),Chromatica,Lady Gaga,5/29/2020,182200,82,0.672,0.021,0.672,0.855,0,0.323,-3.764,0.0397,123.056,4,5/29/2020,6/5/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,5/29/2020,6/5/2020
Party Girl,Party Girl,StaySolidRocky,4/21/2020,147800,84,0.728,0.749,0.728,0.431,0,0.0996,-9.966,0.0622,130.022,4,5/29/2020,6/5/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,5/29/2020,6/5/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,5/29/2020,6/5/2020
Toosie Slide,Dark Lane Demo Tapes,Drake,5/1/2020,247058,80,0.83,0.289,0.83,0.49,3.04E-06,0.113,-8.82,0.209,81.604,4,5/29/2020,6/5/2020
Sour Candy (with BLACKPINK),Chromatica,Lady Gaga,5/29/2020,157706,76,0.752,0.0604,0.752,0.87,1.12E-05,0.489,-3.812,0.0623,120.006,4,5/29/2020,6/5/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,5/29/2020,6/5/2020
Tell Me U Luv Me (with Trippie Redd),Tell Me U Luv Me (with Trippie Redd),Juice WRLD,5/29/2020,180129,28,0.609,0.299,0.609,0.757,0,0.63,-5.605,0.119,128.022,4,5/29/2020,6/5/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,6/5/2020,6/12/2020
Party Girl,Party Girl,StaySolidRocky,4/21/2020,147800,84,0.728,0.749,0.728,0.431,0,0.0996,-9.966,0.0622,130.022,4,6/5/2020,6/12/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,6/5/2020,6/12/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,6/5/2020,6/12/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,6/5/2020,6/12/2020
Toosie Slide,Dark Lane Demo Tapes,Drake,5/1/2020,247058,80,0.83,0.289,0.83,0.49,3.04E-06,0.113,-8.82,0.209,81.604,4,6/5/2020,6/12/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,6/5/2020,6/12/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,6/5/2020,6/12/2020
Rain On Me (with Ariana Grande),Chromatica,Lady Gaga,5/29/2020,182200,82,0.672,0.021,0.672,0.855,0,0.323,-3.764,0.0397,123.056,4,6/5/2020,6/12/2020
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,4/29/2020,242000,82,0.822,0.016,0.822,0.743,0,0.127,-4.772,0.28,84.459,4,6/5/2020,6/12/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,6/12/2020,6/19/2020
