name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2020-02-14,165726,65,0.92,0.0277,0.92,0.833,0.0,0.0596,-3.18,0.253,141.034,4,2020-02-28,2020-03-06
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,2020-02-28,2020-03-06
Live Off My Closet (feat. Future),My Turn,Lil Baby,2020-02-28,173061,64,0.807,0.0345,0.807,0.678,0.0,0.0986,-3.244,0.177,147.004,4,2020-02-28,2020-03-06
Commercial (feat. Lil Uzi Vert),My Turn,Lil Baby,2020-02-28,214214,71,0.892,0.048,0.892,0.486,0.0,0.146,-8.637,0.384,120.998,4,2020-02-28,2020-03-06
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2020-02-28,2020-03-06
Suicidal,Melly vs. Melvin,YNW Melly,2019-11-22,222997,81,0.735,0.334,0.735,0.369,0.0,0.126,-9.682,0.0688,140.004,4,2020-02-28,2020-03-06
Sum 2 Prove,My Turn,Lil Baby,2020-02-28,205760,71,0.827,0.0169,0.827,0.552,0.0,0.122,-7.571,0.274,124.011,4,2020-02-28,2020-03-06
Pero Ya No,YHLQMDLG,Bad Bunny,2020-02-28,160638,77,0.882,0.0475,0.882,0.612,5.07e-06,0.182,-6.103,0.118,147.982,4,2020-02-28,2020-03-06
Moral of the Story,Moral of the Story,Ashe,2019-02-14,201083,82,0.572,0.587,0.572,0.406,4.48e-06,0.102,-8.624,0.0427,119.812,4,2020-02-28,2020-03-06
You should be sad,Manic,Halsey,2020-01-17,205473,82,0.591,0.143,0.591,0.585,0.0,0.109,-6.35,0.0277,110.94,4,2020-02-28,2020-03-06
death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,90,0.726,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4,2020-02-28,2020-03-06
Yo Perreo Sola,YHLQMDLG,Bad Bunny,2020-02-28,172127,85,0.86,0.021,0.86,0.758,6.54e-05,0.344,-5.16,0.0695,97.014,4,2020-02-28,2020-03-06
No Time To Die,No Time To Die,Billie Eilish,2020-02-13,242265,82,0.38,0.917,0.38,0.219,0.0104,0.0827,-13.273,0.0358,73.537,4,2020-02-28,2020-03-06
Safaera,YHLQMDLG,Bad Bunny,2020-02-28,295176,86,0.607,0.0103,0.607,0.829,0.0,0.107,-4.074,0.379,96.172,4,2020-02-28,2020-03-06
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2020-02-28,2020-03-06
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2020-02-28,2020-03-06
PTSD,PTSD,G Herbo,2020-02-28,232064,82,0.883,0.0317,0.883,0.808,0.0,0.207,-3.158,0.183,119.012,4,2020-02-28,2020-03-06
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",Artist 2.0,A Boogie Wit da Hoodie,2020-02-14,188563,74,0.819,0.517,0.819,0.654,0.0,0.0996,-6.665,0.136,133.503,4,2020-02-28,2020-03-06
TOES (feat. Lil Baby & Moneybagg Yo),KIRK,DaBaby,2019-09-27,136366,78,0.816,0.0794,0.816,0.582,5.84e-06,0.0916,-4.141,0.341,160.004,4,2020-02-28,2020-03-06
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2020-02-28,2020-03-06
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2020-02-28,2020-03-06
Forever (feat. Post Malone & Clever),Changes,Justin Bieber,2020-02-14,219933,75,0.825,0.538,0.825,0.483,1.48e-05,0.204,-5.746,0.08,139.98,4,2020-02-28,2020-03-06
My Oh My (feat. DaBaby),Romance,Camila Cabello,2019-12-06,170746,82,0.724,0.018,0.724,0.491,1.29e-05,0.0887,-6.024,0.0296,105.046,4,2020-02-28,2020-03-06
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020-03-06,2020-03-13
Baby Pluto,Eternal Atake,Lil Uzi Vert,2020-03-06,210261,73,0.772,0.135,0.772,0.634,0.0,0.432,-6.101,0.212,160.052,4,2020-03-06,2020-03-13
That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,212354,72,0.712,0.0546,0.712,0.598,0.0,0.154,-5.368,0.0388,130.007,4,2020-03-06,2020-03-13
P2,Eternal Atake,Lil Uzi Vert,2020-03-06,234626,80,0.775,0.0236,0.775,0.72,0.0,0.114,-5.353,0.193,155.086,4,2020-03-06,2020-03-13
Lo Mein,Eternal Atake,Lil Uzi Vert,2020-03-06,195299,71,0.855,0.0888,0.855,0.676,0.0,0.144,-5.736,0.325,133.082,4,2020-03-06,2020-03-13
Silly Watch,Eternal Atake,Lil Uzi Vert,2020-03-06,195692,69,0.903,0.0298,0.903,0.535,0.0,0.0851,-6.238,0.286,130.117,4,2020-03-06,2020-03-13
Homecoming,Eternal Atake,Lil Uzi Vert,2020-03-06,213884,67,0.929,0.000592,0.929,0.563,0.0,0.244,-7.428,0.49,129.957,4,2020-03-06,2020-03-13
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,85,0.774,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4,2020-03-06,2020-03-13
Blinding Lights,Blinding Lights,The Weeknd,2019-11-29,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,2020-03-06,2020-03-13
Prices,Eternal Atake,Lil Uzi Vert,2020-03-06,233333,69,0.786,0.173,0.786,0.683,0.0,0.706,-5.397,0.205,126.002,4,2020-03-06,2020-03-13
I'm Sorry,Eternal Atake,Lil Uzi Vert,2020-03-06,211882,65,0.858,0.213,0.858,0.547,0.0,0.104,-5.822,0.29,128.02,4,2020-03-06,2020-03-13
Say So,Hot Pink,Doja Cat,2019-11-07,237893,87,0.787,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,110.962,4,2020-03-06,2020-03-13
POP,Eternal Atake,Lil Uzi Vert,2020-03-06,227474,63,0.741,0.00961,0.741,0.599,0.0,0.785,-6.672,0.419,139.891,4,2020-03-06,2020-03-13
Celebration Station,Eternal Atake,Lil Uzi Vert,2020-03-06,195058,66,0.748,0.101,0.748,0.771,0.0,0.135,-4.156,0.15,142.086,4,2020-03-06,2020-03-13
Intentions (feat. Quavo),Changes,Justin Bieber,2020-02-14,212866,83,0.806,0.3,0.806,0.546,0.0,0.102,-6.637,0.0575,147.986,4,2020-03-06,2020-03-13
Bigger Than Life,Eternal Atake,Lil Uzi Vert,2020-03-06,192705,66,0.776,0.325,0.776,0.752,0.0,0.33,-4.711,0.193,140.013,4,2020-03-06,2020-03-13
Venetia,Eternal Atake,Lil Uzi Vert,2020-03-06,188800,67,0.775,0.162,0.775,0.757,0.0,0.148,-4.139,0.175,142.933,4,2020-03-06,2020-03-13
Futsal Shuffle 2020 - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,198912,67,0.879,0.0346,0.879,0.448,0.0,0.224,-8.57,0.222,136.985,4,2020-03-06,2020-03-13
You Better Move,Eternal Atake,Lil Uzi Vert,2020-03-06,196638,64,0.842,0.159,0.842,0.556,0.0,0.204,-6.793,0.442,118.836,4,2020-03-06,2020-03-13
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,2020-01-10,237735,86,0.676,0.0706,0.676,0.609,0.0,0.152,-5.831,0.481,142.037,4,2020-03-06,2020-03-13
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2020-03-06,2020-03-13
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,220486,83,0.831,0.269,0.831,0.499,0.0,0.3,-8.442,0.114,97.956,4,2020-03-06,2020-03-13
Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,183290,87,0.794,0.0125,0.794,0.793,0.0,0.0952,-4.521,0.0842,123.941,4,2020-03-06,2020-03-13
La Difícil,YHLQMDLG,Bad Bunny,2020-02-28,163084,84,0.685,0.0861,0.685,0.848,7.14e-06,0.0783,-4.561,0.0858,179.87,4,2020-03-06,2020-03-13
WHATS POPPIN,WHATS POPPIN,Jack Harlow,2020-01-21,139741,20,0.923,0.017,0.923,0.604,0.0,0.272,-6.671,0.245,145.062,4,2020-03-06,2020-03-13
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2020-03-06,2020-03-13
Chrome Heart Tags,Eternal Atake,Lil Uzi Vert,2020-03-06,212821,62,0.702,0.541,0.702,0.768,0.0,0.105,-4.055,0.0669,70.056,4,2020-03-06,2020-03-13
Falling,Falling,Trevor Daniel,2018-10-05,159381,87,0.785,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,2020-03-06,2020-03-13
Bust Me,Eternal Atake,Lil Uzi Vert,2020-03-06,194451,62,0.734,0.237,0.734,0.703,1.99e-06,0.413,-6.256,0.355,151.923,4,2020-03-06,2020-03-13
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,2020-01-17,210800,87,0.808,0.145,0.808,0.745,0.0,0.292,-5.26,0.342,165.995,4,2020-03-06,2020-03-13
Si Veo a Tu Mamá,YHLQMDLG,Bad Bunny,2020-02-28,170971,85,0.9,0.402,0.9,0.603,4.81e-06,0.134,-5.313,0.0646,129.928,4,2020-03-06,2020-03-13
Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,86,0.878,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,2020-03-06,2020-03-13
Dance Monkey,Dance Monkey,Tones And I,2019-05-10,209754,71,0.825,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,98.078,4,2020-03-06,2020-03-13
Secure The Bag,Eternal Atake,Lil Uzi Vert,2020-03-06,238425,61,0.803,0.344,0.803,0.719,0.0,0.425,-4.485,0.392,129.945,4,2020-03-06,2020-03-13
I Love Me,I Love Me,Demi Lovato,2020-03-06,203672,77,0.664,0.00261,0.664,0.561,0.0,0.0764,-7.031,0.0495,150.093,4,2020-03-06,2020-03-13
Adore You,Fine Line,Harry Styles,2019-12-13,207133,88,0.676,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,2020-03-06,2020-03-13
Ignorantes,YHLQMDLG,Bad Bunny,2020-02-28,210606,78,0.85,0.267,0.85,0.536,3.89e-05,0.0996,-5.161,0.0599,96.029,4,2020-03-06,2020-03-13
B.S. (feat. H.E.R.),Chilombo,Jhené Aiko,2020-03-06,212866,77,0.617,0.554,0.617,0.525,1.1e-06,0.135,-10.426,0.12,135.781,4,2020-03-06,2020-03-13
death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,90,0.726,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4,2020-03-06,2020-03-13
Ballin' (with Roddy Ricch),Perfect Ten,Mustard,2019-06-28,180434,85,0.809,0.392,0.809,0.545,0.0,0.151,-6.678,0.0735,97.008,4,2020-03-06,2020-03-13
After Hours,After Hours,The Weeknd,2020-02-19,361946,10,0.663,0.0938,0.663,0.567,0.00978,0.124,-5.941,0.0309,108.959,4,2020-03-06,2020-03-13
Supalonely,STELLA & STEVE,BENEE,2019-11-15,223480,84,0.863,0.305,0.863,0.631,3.04e-05,0.123,-4.689,0.0534,128.977,4,2020-03-06,2020-03-13
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2020-02-14,165726,65,0.92,0.0277,0.92,0.833,0.0,0.0596,-3.18,0.253,141.034,4,2020-03-06,2020-03-13
Urgency (feat. Syd),Eternal Atake,Lil Uzi Vert,2020-03-06,181161,58,0.619,0.0326,0.619,0.784,2.85e-06,0.315,-6.11,0.123,156.035,4,2020-03-06,2020-03-13
Woah,My Turn,Lil Baby,2020-02-28,183011,70,0.883,0.0177,0.883,0.599,0.0,0.179,-5.551,0.248,142.976,4,2020-03-06,2020-03-13
Suicidal,Melly vs. Melvin,YNW Melly,2019-11-22,222997,81,0.735,0.334,0.735,0.369,0.0,0.126,-9.682,0.0688,140.004,4,2020-03-06,2020-03-13
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2020-03-06,2020-03-13
Stupid Love,Stupid Love,Lady Gaga,2020-02-28,193530,42,0.676,0.00146,0.676,0.815,0.00041,0.275,-4.294,0.0625,117.973,4,2020-03-06,2020-03-13
Safaera,YHLQMDLG,Bad Bunny,2020-02-28,295176,86,0.607,0.0103,0.607,0.829,0.0,0.107,-4.074,0.379,96.172,4,2020-03-06,2020-03-13
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2020-03-06,2020-03-13
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020-03-13,2020-03-20
Myron,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,224954,81,0.771,0.055,0.771,0.654,0.0,0.214,-6.976,0.298,155.047,4,2020-03-13,2020-03-20
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,85,0.774,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4,2020-03-13,2020-03-20
Blinding Lights,Blinding Lights,The Weeknd,2019-11-29,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,2020-03-13,2020-03-20
P2,Eternal Atake,Lil Uzi Vert,2020-03-06,234626,80,0.775,0.0236,0.775,0.72,0.0,0.114,-5.353,0.193,155.086,4,2020-03-13,2020-03-20
That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,212354,72,0.712,0.0546,0.712,0.598,0.0,0.154,-5.368,0.0388,130.007,4,2020-03-13,2020-03-20
Say So,Hot Pink,Doja Cat,2019-11-07,237893,87,0.787,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,110.962,4,2020-03-13,2020-03-20
Bean (Kobe) [feat. Chief Keef],Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,238816,72,0.733,0.0129,0.733,0.567,0.0,0.382,-6.718,0.319,75.491,4,2020-03-13,2020-03-20
WHATS POPPIN,Sweet Action,Jack Harlow,2020-03-13,139741,85,0.923,0.017,0.923,0.604,0.0,0.272,-6.671,0.245,145.062,4,2020-03-13,2020-03-20
Baby Pluto,Eternal Atake,Lil Uzi Vert,2020-03-06,210261,73,0.772,0.135,0.772,0.634,0.0,0.432,-6.101,0.212,160.052,4,2020-03-13,2020-03-20
Intentions (feat. Quavo),Changes,Justin Bieber,2020-02-14,212866,83,0.806,0.3,0.806,0.546,0.0,0.102,-6.637,0.0575,147.986,4,2020-03-13,2020-03-20
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2020-03-13,2020-03-20
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,220486,83,0.831,0.269,0.831,0.499,0.0,0.3,-8.442,0.114,97.956,4,2020-03-13,2020-03-20
Yessirskiii,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,219340,74,0.895,0.0183,0.895,0.739,7.61e-06,0.102,-6.633,0.283,140.007,4,2020-03-13,2020-03-20
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,2020-01-17,210800,87,0.808,0.145,0.808,0.745,0.0,0.292,-5.26,0.342,165.995,4,2020-03-13,2020-03-20
Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,183290,87,0.794,0.0125,0.794,0.793,0.0,0.0952,-4.521,0.0842,123.941,4,2020-03-13,2020-03-20
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,2020-01-10,237735,86,0.676,0.0706,0.676,0.609,0.0,0.152,-5.831,0.481,142.037,4,2020-03-13,2020-03-20
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2020-03-13,2020-03-20
Lo Mein,Eternal Atake,Lil Uzi Vert,2020-03-06,195299,71,0.855,0.0888,0.855,0.676,0.0,0.144,-5.736,0.325,133.082,4,2020-03-13,2020-03-20
Falling,Falling,Trevor Daniel,2018-10-05,159381,87,0.785,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,2020-03-13,2020-03-20
Suicidal (Remix) [feat. Juice WRLD],Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2020-03-13,225857,82,0.655,0.474,0.655,0.441,0.0,0.099,-5.245,0.0629,139.957,4,2020-03-13,2020-03-20
Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,86,0.878,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,2020-03-13,2020-03-20
Silly Watch,Eternal Atake,Lil Uzi Vert,2020-03-06,195692,69,0.903,0.0298,0.903,0.535,0.0,0.0851,-6.238,0.286,130.117,4,2020-03-13,2020-03-20
Supalonely,STELLA & STEVE,BENEE,2019-11-15,223480,84,0.863,0.305,0.863,0.631,3.04e-05,0.123,-4.689,0.0534,128.977,4,2020-03-13,2020-03-20
death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,90,0.726,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4,2020-03-13,2020-03-20
Dance Monkey,Dance Monkey,Tones And I,2019-05-10,209754,71,0.825,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,98.078,4,2020-03-13,2020-03-20
Adore You,Fine Line,Harry Styles,2019-12-13,207133,88,0.676,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,2020-03-13,2020-03-20
Futsal Shuffle 2020 - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,198912,67,0.879,0.0346,0.879,0.448,0.0,0.224,-8.57,0.222,136.985,4,2020-03-13,2020-03-20
Lotus,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,193861,64,0.802,0.24,0.802,0.748,0.0,0.165,-5.708,0.207,150.063,4,2020-03-13,2020-03-20
Ballin' (with Roddy Ricch),Perfect Ten,Mustard,2019-06-28,180434,85,0.809,0.392,0.809,0.545,0.0,0.151,-6.678,0.0735,97.008,4,2020-03-13,2020-03-20
Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2020-03-09,206702,75,0.836,0.17,0.836,0.617,0.0,0.319,-4.363,0.0534,138.066,4,2020-03-13,2020-03-20
La Difícil,YHLQMDLG,Bad Bunny,2020-02-28,163084,84,0.685,0.0861,0.685,0.848,7.14e-06,0.0783,-4.561,0.0858,179.87,4,2020-03-13,2020-03-20
Strawberry Peels (feat. Young Thug & Gunna),Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,115350,64,0.862,0.0207,0.862,0.65,0.0,0.568,-6.978,0.355,131.194,4,2020-03-13,2020-03-20
Moon Relate,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,181825,63,0.867,0.18,0.867,0.768,0.0,0.254,-3.73,0.0791,102.021,3,2020-03-13,2020-03-20
Wassup (feat. Future),Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,193313,63,0.762,0.352,0.762,0.622,0.0,0.145,-6.293,0.223,130.019,4,2020-03-13,2020-03-20
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2020-02-14,165726,65,0.92,0.0277,0.92,0.833,0.0,0.0596,-3.18,0.253,141.034,4,2020-03-13,2020-03-20
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2020-03-13,2020-03-20
Homecoming,Eternal Atake,Lil Uzi Vert,2020-03-06,213884,67,0.929,0.000592,0.929,0.563,0.0,0.244,-7.428,0.49,129.957,4,2020-03-13,2020-03-20
Leaders (feat. NAV),Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,194843,65,0.95,0.0744,0.95,0.654,0.0,0.138,-5.895,0.307,132.936,4,2020-03-13,2020-03-20
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2020-03-13,2020-03-20
Trap This Way (This Way),Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,185438,64,0.71,0.248,0.71,0.586,0.0,0.193,-5.331,0.381,175.987,4,2020-03-13,2020-03-20
After Hours,After Hours,The Weeknd,2020-02-19,361946,10,0.663,0.0938,0.663,0.567,0.00978,0.124,-5.941,0.0309,108.959,4,2020-03-13,2020-03-20
Cardigan,Heaven Or Hell,Don Toliver,2020-03-13,158708,75,0.747,0.248,0.747,0.497,0.0,0.138,-6.542,0.0401,142.046,4,2020-03-13,2020-03-20
Woah,My Turn,Lil Baby,2020-02-28,183011,70,0.883,0.0177,0.883,0.599,0.0,0.179,-5.551,0.248,142.976,4,2020-03-13,2020-03-20
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,2020-03-13,2020-03-20
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2020-03-13,2020-03-20
Suicidal,Melly vs. Melvin,YNW Melly,2019-11-22,222997,81,0.735,0.334,0.735,0.369,0.0,0.126,-9.682,0.0688,140.004,4,2020-03-13,2020-03-20
Si Veo a Tu Mamá,YHLQMDLG,Bad Bunny,2020-02-28,170971,85,0.9,0.402,0.9,0.603,4.81e-06,0.134,-5.313,0.0646,129.928,4,2020-03-13,2020-03-20
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2020-03-13,2020-03-20
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2020-03-13,2020-03-20
Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,97,0.514,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4,2020-03-20,2020-03-27
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020-03-20,2020-03-27
In Your Eyes,After Hours,The Weeknd,2020-03-20,237520,86,0.667,0.00285,0.667,0.719,8.1e-05,0.0736,-5.371,0.0346,100.021,4,2020-03-20,2020-03-27
After Hours,After Hours,The Weeknd,2020-03-20,361026,81,0.664,0.0811,0.664,0.572,0.00604,0.121,-6.099,0.0305,108.959,4,2020-03-20,2020-03-27
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,85,0.774,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4,2020-03-20,2020-03-27
Heartless,After Hours,The Weeknd,2020-03-20,198266,82,0.537,0.0236,0.537,0.746,1.01e-06,0.156,-5.507,0.15,170.062,4,2020-03-20,2020-03-27
Alone Again,After Hours,The Weeknd,2020-03-20,250053,72,0.218,0.033,0.218,0.652,0.111,0.172,-7.953,0.0641,65.375,4,2020-03-20,2020-03-27
Scared To Live,After Hours,The Weeknd,2020-03-20,191306,73,0.504,0.131,0.504,0.498,0.0,0.0929,-8.24,0.0499,87.221,4,2020-03-20,2020-03-27
Hardest To Love,After Hours,The Weeknd,2020-03-20,211400,73,0.467,0.0909,0.467,0.608,8.83e-05,0.125,-7.847,0.0707,80.957,4,2020-03-20,2020-03-27
Too Late,After Hours,The Weeknd,2020-03-20,239973,74,0.638,0.052,0.638,0.863,5.46e-05,0.685,-5.221,0.132,120.077,4,2020-03-20,2020-03-27
Save Your Tears,After Hours,The Weeknd,2020-03-20,215626,81,0.68,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,0.0309,118.051,4,2020-03-20,2020-03-27
Say So,Hot Pink,Doja Cat,2019-11-07,237893,87,0.787,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,110.962,4,2020-03-20,2020-03-27
Snowchild,After Hours,The Weeknd,2020-03-20,247186,72,0.55,0.162,0.55,0.611,6.88e-05,0.121,-7.475,0.137,148.062,4,2020-03-20,2020-03-27
Escape From LA,After Hours,The Weeknd,2020-03-20,355960,72,0.404,0.0456,0.404,0.524,0.00316,0.199,-8.996,0.0593,145.74,4,2020-03-20,2020-03-27
Faith,After Hours,The Weeknd,2020-03-20,283226,73,0.375,0.612,0.375,0.605,0.0448,0.147,-7.268,0.0729,175.946,4,2020-03-20,2020-03-27
WHATS POPPIN,Sweet Action,Jack Harlow,2020-03-13,139741,85,0.923,0.017,0.923,0.604,0.0,0.272,-6.671,0.245,145.062,4,2020-03-20,2020-03-27
Intentions (feat. Quavo),Changes,Justin Bieber,2020-02-14,212866,83,0.806,0.3,0.806,0.546,0.0,0.102,-6.637,0.0575,147.986,4,2020-03-20,2020-03-27
Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,183290,87,0.794,0.0125,0.794,0.793,0.0,0.0952,-4.521,0.0842,123.941,4,2020-03-20,2020-03-27
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,220486,83,0.831,0.269,0.831,0.499,0.0,0.3,-8.442,0.114,97.956,4,2020-03-20,2020-03-27
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2020-03-20,2020-03-27
That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,212354,72,0.712,0.0546,0.712,0.598,0.0,0.154,-5.368,0.0388,130.007,4,2020-03-20,2020-03-27
P2,Eternal Atake,Lil Uzi Vert,2020-03-06,234626,80,0.775,0.0236,0.775,0.72,0.0,0.114,-5.353,0.193,155.086,4,2020-03-20,2020-03-27
death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,90,0.726,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4,2020-03-20,2020-03-27
