name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,83,0.759,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4,2019-07-26,2019-08-02
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-07-26,2019-08-02
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-07-26,2019-08-02
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-07-26,2019-08-02
Panini,7 EP,Lil Nas X,2019-06-21,114893,73,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-07-26,2019-08-02
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-07-26,2019-08-02
Beautiful People (feat. Khalid),No.6 Collaborations Project,Ed Sheeran,2019-07-12,197866,78,0.64,0.124,0.64,0.647,0.0,0.0801,-8.114,0.186,92.979,4,2019-07-26,2019-08-02
No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,84,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2019-07-26,2019-08-02
Hot Shower,The Big Day,Chance the Rapper,2019-07-26,225923,73,0.899,0.00157,0.899,0.509,0.0,0.0573,-8.04,0.387,150.001,4,2019-07-26,2019-08-02
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-08-02,2019-08-09
boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,186106,79,0.4,0.119,0.4,0.795,0.0,0.159,-3.731,0.461,190.097,4,2019-08-02,2019-08-09
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,83,0.759,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4,2019-08-02,2019-08-09
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-08-02,2019-08-09
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-08-02,2019-08-09
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-08-02,2019-08-09
No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,84,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2019-08-02,2019-08-09
Panini,7 EP,Lil Nas X,2019-06-21,114893,73,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-08-02,2019-08-09
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-08-02,2019-08-09
Beautiful People (feat. Khalid),No.6 Collaborations Project,Ed Sheeran,2019-07-12,197866,78,0.64,0.124,0.64,0.647,0.0,0.0801,-8.114,0.186,92.979,4,2019-08-02,2019-08-09
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-08-09,2019-08-16
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,83,0.759,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4,2019-08-09,2019-08-16
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-08-09,2019-08-16
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-08-09,2019-08-16
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-08-09,2019-08-16
No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,84,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2019-08-09,2019-08-16
boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,186106,79,0.4,0.119,0.4,0.795,0.0,0.159,-3.731,0.461,190.097,4,2019-08-09,2019-08-16
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,2019-08-09,199427,75,0.872,0.00485,0.872,0.814,1.96e-06,0.214,-4.568,0.155,98.985,4,2019-08-09,2019-08-16
Panini,7 EP,Lil Nas X,2019-06-21,114893,73,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-08-09,2019-08-16
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-08-09,2019-08-16
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-08-16,2019-08-23
Lover,Lover,Taylor Swift,2019-08-16,221306,1,0.359,0.492,0.359,0.543,1.57e-05,0.118,-7.582,0.0915,68.504,4,2019-08-16,2019-08-23
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,83,0.759,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4,2019-08-16,2019-08-23
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-08-16,2019-08-23
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-08-16,2019-08-23
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-08-16,2019-08-23
No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,84,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2019-08-16,2019-08-23
The London (feat. J. Cole & Travis Scott),So Much Fun,Young Thug,2019-08-16,200186,76,0.784,0.0249,0.784,0.517,1.44e-06,0.155,-8.981,0.209,97.991,4,2019-08-16,2019-08-23
Bad Bad Bad (feat. Lil Baby),So Much Fun,Young Thug,2019-08-16,149040,73,0.974,0.0976,0.974,0.596,0.0,0.151,-8.888,0.184,111.959,4,2019-08-16,2019-08-23
boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,186106,79,0.4,0.119,0.4,0.795,0.0,0.159,-3.731,0.461,190.097,4,2019-08-16,2019-08-23
Lover,Lover,Taylor Swift,2019-08-23,221306,80,0.359,0.492,0.359,0.543,1.58e-05,0.118,-7.582,0.0919,68.534,4,2019-08-23,2019-08-30
Ransom,Ransom,Lil Tecca,2019-06-04,131280,6,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-08-23,2019-08-30
The Man,Lover,Taylor Swift,2019-08-23,190360,79,0.777,0.0767,0.777,0.658,0.0,0.0901,-5.191,0.054,110.048,4,2019-08-23,2019-08-30
Cruel Summer,Lover,Taylor Swift,2019-08-23,178426,75,0.552,0.117,0.552,0.702,2.06e-05,0.105,-5.707,0.157,169.994,4,2019-08-23,2019-08-30
I Forgot That You Existed,Lover,Taylor Swift,2019-08-23,170640,74,0.664,0.298,0.664,0.316,2.03e-06,0.0812,-10.345,0.519,92.875,4,2019-08-23,2019-08-30
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-08-23,2019-08-30
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,83,0.759,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4,2019-08-23,2019-08-30
You Need To Calm Down,Lover,Taylor Swift,2019-08-23,171360,81,0.771,0.00929,0.771,0.671,0.0,0.0637,-5.617,0.0553,85.026,4,2019-08-23,2019-08-30
Paper Rings,Lover,Taylor Swift,2019-08-23,222400,73,0.811,0.0129,0.811,0.719,1.36e-05,0.0742,-6.553,0.0497,103.979,4,2019-08-23,2019-08-30
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-08-23,2019-08-30
Circles,Circles,Post Malone,2019-08-30,214906,1,0.704,0.233,0.704,0.758,0.00144,0.0924,-3.537,0.0402,120.003,4,2019-08-30,2019-09-06
Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,4,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-08-30,2019-09-06
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-08-30,2019-09-06
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,83,0.759,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4,2019-08-30,2019-09-06
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-08-30,2019-09-06
Lover,Lover,Taylor Swift,2019-08-23,221306,80,0.359,0.492,0.359,0.543,1.58e-05,0.118,-7.582,0.0919,68.534,4,2019-08-30,2019-09-06
No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,84,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2019-08-30,2019-09-06
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2019-08-30,2019-09-06
The London (feat. J. Cole & Travis Scott),So Much Fun,Young Thug,2019-08-16,200186,76,0.784,0.0249,0.784,0.517,1.44e-06,0.155,-8.981,0.209,97.991,4,2019-08-30,2019-09-06
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2019-08-30,2019-09-06
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,1,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-09-06,2019-09-13
Saint-Tropez,Hollywood's Bleeding,Post Malone,2019-09-06,150866,10,0.617,0.0545,0.617,0.684,0.0,0.104,-3.618,0.0439,132.113,4,2019-09-06,2019-09-13
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,Post Malone,2019-09-06,229573,1,0.499,0.0906,0.499,0.8,0.0,0.147,-2.665,0.0502,139.919,4,2019-09-06,2019-09-13
Enemies (feat. DaBaby),Hollywood's Bleeding,Post Malone,2019-09-06,196760,17,0.542,0.0588,0.542,0.674,0.0,0.0955,-4.169,0.21,76.388,4,2019-09-06,2019-09-13
Hollywood's Bleeding,Hollywood's Bleeding,Post Malone,2019-09-06,156266,0,0.405,0.331,0.405,0.646,0.0,0.103,-3.206,0.0476,130.218,4,2019-09-06,2019-09-13
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-09-06,2019-09-13
Die For Me (feat. Future & Halsey),Hollywood's Bleeding,Post Malone,2019-09-06,245266,1,0.614,0.19,0.614,0.66,0.0,0.211,-2.848,0.0441,145.01,4,2019-09-06,2019-09-13
On The Road (feat. Meek Mill & Lil Baby),Hollywood's Bleeding,Post Malone,2019-09-06,218320,4,0.442,0.0589,0.442,0.737,0.0,0.102,-5.046,0.109,112.93,5,2019-09-06,2019-09-13
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,0,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2019-09-06,2019-09-13
A Thousand Bad Times,Hollywood's Bleeding,Post Malone,2019-09-06,221173,1,0.632,0.105,0.632,0.732,1.15e-05,0.111,-3.498,0.092,159.0,4,2019-09-06,2019-09-13
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-09-13,2019-09-20
Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,4,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-09-13,2019-09-20
Saint-Tropez,Hollywood's Bleeding,Post Malone,2019-09-06,150866,77,0.617,0.0545,0.617,0.684,0.0,0.104,-3.618,0.0439,132.113,4,2019-09-13,2019-09-20
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-09-13,2019-09-20
Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Don’t Call Me Angel (Charlie’s Angels),Ariana Grande,2019-09-13,190106,5,0.643,0.00268,0.643,0.721,6.51e-06,0.0898,-5.248,0.0449,102.914,4,2019-09-13,2019-09-20
Enemies (feat. DaBaby),Hollywood's Bleeding,Post Malone,2019-09-06,196760,79,0.542,0.0588,0.542,0.674,0.0,0.0955,-4.169,0.21,76.388,4,2019-09-13,2019-09-20
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,Post Malone,2019-09-06,229573,80,0.499,0.0906,0.499,0.8,0.0,0.147,-2.665,0.0502,139.919,4,2019-09-13,2019-09-20
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-09-13,2019-09-20
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2019-09-13,2019-09-20
Hollywood's Bleeding,Hollywood's Bleeding,Post Malone,2019-09-06,156266,79,0.405,0.331,0.405,0.646,0.0,0.103,-3.206,0.0476,130.218,4,2019-09-13,2019-09-20
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-09-20,2019-09-27
Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,4,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-09-20,2019-09-27
Saint-Tropez,Hollywood's Bleeding,Post Malone,2019-09-06,150866,77,0.617,0.0545,0.617,0.684,0.0,0.104,-3.618,0.0439,132.113,4,2019-09-20,2019-09-27
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-09-20,2019-09-27
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-09-20,2019-09-27
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,Post Malone,2019-09-06,229573,80,0.499,0.0906,0.499,0.8,0.0,0.147,-2.665,0.0502,139.919,4,2019-09-20,2019-09-27
Enemies (feat. DaBaby),Hollywood's Bleeding,Post Malone,2019-09-06,196760,79,0.542,0.0588,0.542,0.674,0.0,0.0955,-4.169,0.21,76.388,4,2019-09-20,2019-09-27
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2019-09-20,2019-09-27
223's (feat. 9lokknine),223's (feat. 9lokknine),YNW Melly,2019-08-09,176640,73,0.932,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,2019-09-20,2019-09-27
Panini,Panini,Lil Nas X,2019-09-13,114893,76,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-09-20,2019-09-27
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-09-27,2019-10-04
Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,4,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-09-27,2019-10-04
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2019-09-27,2019-10-04
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-09-27,2019-10-04
223's (feat. 9lokknine),223's (feat. 9lokknine),YNW Melly,2019-08-09,176640,73,0.932,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,2019-09-27,2019-10-04
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2019-09-27,2019-10-04
VIBEZ,KIRK,DaBaby,2019-09-27,144935,79,0.768,0.113,0.768,0.652,0.0,0.107,-2.708,0.307,154.187,4,2019-09-27,2019-10-04
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2019-09-27,2019-10-04
Saint-Tropez,Hollywood's Bleeding,Post Malone,2019-09-06,150866,77,0.617,0.0545,0.617,0.684,0.0,0.104,-3.618,0.0439,132.113,4,2019-09-27,2019-10-04
Panini,Panini,Lil Nas X,2019-09-13,114893,76,0.703,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4,2019-09-27,2019-10-04
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-10-04,2019-10-11
"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,86,0.654,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4,2019-10-04,2019-10-11
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-10-04,2019-10-11
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-10-04,2019-10-11
223's (feat. 9lokknine),223's (feat. 9lokknine),YNW Melly,2019-08-09,176640,73,0.932,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,2019-10-04,2019-10-11
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-10-04,2019-10-11
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2019-10-04,2019-10-11
Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,84,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-10-04,2019-10-11
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2019-10-04,2019-10-11
Camelot,Camelot,NLE Choppa,2019-09-13,148759,75,0.787,0.0849,0.787,0.713,0.0,0.717,-5.252,0.401,175.046,4,2019-10-04,2019-10-11
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-10-11,2019-10-18
Lights Up,Lights Up,Harry Styles,2019-10-11,172226,16,0.585,0.0426,0.585,0.62,0.00224,0.15,-8.09,0.0327,101.939,4,2019-10-11,2019-10-18
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-10-11,2019-10-18
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-10-11,2019-10-18
"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,86,0.654,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4,2019-10-11,2019-10-18
223's (feat. 9lokknine),223's (feat. 9lokknine),YNW Melly,2019-08-09,176640,73,0.932,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,2019-10-11,2019-10-18
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2019-10-11,2019-10-18
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-10-11,2019-10-18
Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,84,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2019-10-11,2019-10-18
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2019-10-11,2019-10-18
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-10-18,2019-10-25
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-10-18,2019-10-25
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-10-18,2019-10-25
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2019-10-18,2019-10-25
"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,86,0.654,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4,2019-10-18,2019-10-25
Lights Up,Lights Up,Harry Styles,2019-10-11,172226,16,0.585,0.0426,0.585,0.62,0.00224,0.15,-8.09,0.0327,101.939,4,2019-10-18,2019-10-25
223's (feat. 9lokknine),223's (feat. 9lokknine),YNW Melly,2019-08-09,176640,73,0.932,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,2019-10-18,2019-10-25
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2019-10-18,2019-10-25
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019-05-03,173325,72,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2019-10-18,2019-10-25
Hot (feat. Gunna),So Much Fun,Young Thug,2019-08-16,193026,76,0.855,0.063,0.855,0.651,0.0,0.0772,-8.044,0.235,111.997,4,2019-10-18,2019-10-25
Follow God,JESUS IS KING,Kanye West,2019-10-25,104591,75,0.529,0.000248,0.529,0.9,1.21e-05,0.0426,-3.503,0.418,180.291,4,2019-10-25,2019-11-01
Lose You To Love Me,Lose You To Love Me,Selena Gomez,2019-10-23,206458,18,0.505,0.576,0.505,0.34,0.0,0.21,-9.005,0.0438,101.993,4,2019-10-25,2019-11-01
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-10-25,2019-11-01
Closed On Sunday,JESUS IS KING,Kanye West,2019-10-25,151873,66,0.799,0.873,0.799,0.291,0.000641,0.139,-7.353,0.0318,97.984,4,2019-10-25,2019-11-01
On God,JESUS IS KING,Kanye West,2019-10-25,136350,64,0.41,0.0671,0.41,0.886,0.0,0.461,-4.413,0.155,72.577,4,2019-10-25,2019-11-01
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-10-25,2019-11-01
Selah,JESUS IS KING,Kanye West,2019-10-25,164619,64,0.482,0.647,0.482,0.618,0.000859,0.32,-5.673,0.197,90.076,3,2019-10-25,2019-11-01
Everything We Need,JESUS IS KING,Kanye West,2019-10-25,116559,63,0.894,0.312,0.894,0.416,0.0,0.146,-6.823,0.0538,116.96,4,2019-10-25,2019-11-01
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-10-25,2019-11-01
Use This Gospel,JESUS IS KING,Kanye West,2019-10-25,213877,65,0.611,0.614,0.611,0.459,0.0,0.126,-3.926,0.0422,148.28,4,2019-10-25,2019-11-01
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-11-01,2019-11-08
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-11-01,2019-11-08
Lose You To Love Me,Lose You To Love Me,Selena Gomez,2019-10-23,206458,18,0.505,0.576,0.505,0.34,0.0,0.21,-9.005,0.0438,101.993,4,2019-11-01,2019-11-08
